Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;ANSWER;Text;Likert;Source;Source_topic;ShowProgressBar
61;1642523675051;18/01/2022 16:34:35;1642523674970;2;18/01/2022 18:34:34;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;7;4;10;Screen 8;Zone3;response_rating_scale_likert_active;1935.0000000004657;;;Hyvin kiinnostavana;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.pieksamaenlehti.fi/paakirjoitus-mielipide/3159933"" target=""_blank""> Palaako peltoviljely pääosin kangasmaille?</a>";Palaako peltoviljely pääosin kangasmaille?;1
62;1642523679051;18/01/2022 16:34:39;1642523678995;2;18/01/2022 18:34:38;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;7;4;11;Screen 9;Zone3;response_rating_scale_likert_active;4012;;;Jokseenkin uteliaasti;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.pieksamaenlehti.fi/paakirjoitus-mielipide/3159933"" target=""_blank""> Palaako peltoviljely pääosin kangasmaille?</a>";Palaako peltoviljely pääosin kangasmaille?;1
63;1642524063010;18/01/2022 16:41:03;1642524062760;2;18/01/2022 18:41:02;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;advancementZone;continue_button;383673;;;;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
64;1642524069224;18/01/2022 16:41:09;1642524069164;2;18/01/2022 18:41:09;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;2;Screen 5;Zone8;response_button_image;6376;;;SAM_1.7.PNG;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
65;1642524073846;18/01/2022 16:41:13;1642524073802;2;18/01/2022 18:41:13;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;3;Screen 6;Zone14;response_button_image;4612;;;SAM_2.3.PNG;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
66;1642524123498;18/01/2022 16:42:03;1642524123244;2;18/01/2022 18:42:03;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;4;Screen 3;Zone3;response_rating_scale_likert;49423;;;Ei epäluotettava eikä luotettava;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
67;1642524123631;18/01/2022 16:42:03;1642524123246;2;18/01/2022 18:42:03;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;4;Screen 3;Zone5;response_text_area;49423;;;Kirjoittajan asiantuntemusta ei kerrottu missään. Haastateltava vaikutti asiantuntijalta.;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
68;1642524123631;18/01/2022 16:42:03;1642524123247;2;18/01/2022 18:42:03;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;4;Screen 3;Zone6;continue_button;49423;;;;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
69;1642524127913;18/01/2022 16:42:07;1642524127872;2;18/01/2022 18:42:07;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;5;Screen 10;Zone3;response_rating_scale_likert_active;4616;;;Jonkin verran;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
70;1642524133464;18/01/2022 16:42:13;1642524133429;2;18/01/2022 18:42:13;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;6;Screen 4;Zone3;response_rating_scale_likert_active;5542;;;Neutraali;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
71;1642524137239;18/01/2022 16:42:17;1642524137195;2;18/01/2022 18:42:17;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;7;Screen 2;Zone3;response_rating_scale_likert_active;3752.9999999995343;;;Luultavasti en;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
72;1642524143747;18/01/2022 16:42:23;1642524143717;2;18/01/2022 18:42:23;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;8;Screen 11;Zone3;response_rating_scale_likert_active;6508;;;Varmasti en;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
73;1642524154499;18/01/2022 16:42:34;1642524154452;2;18/01/2022 18:42:34;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;9;Screen 7;Zone3;response_rating_scale_likert_active;10722.000000000466;;;Jokseenkin tuttu;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
74;1642524158356;18/01/2022 16:42:38;1642524158315;2;18/01/2022 18:42:38;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;10;Screen 8;Zone3;response_rating_scale_likert_active;3850;;;Hyvin kiinnostavana;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
75;1642524160559;18/01/2022 16:42:40;1642524160505;2;18/01/2022 18:42:40;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;11;Screen 9;Zone3;response_rating_scale_likert_active;2176.9999999995343;;;Jokseenkin uteliaasti;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
76;1642524168770;18/01/2022 16:42:48;1642524168735;2;18/01/2022 18:42:48;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;8207;;;;;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
77;1642524318511;18/01/2022 16:45:18;1642524318439;2;18/01/2022 18:45:18;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;;
78;1642524334525;18/01/2022 16:45:34;1642524334453;2;18/01/2022 18:45:34;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;2;Screen 12;advancementZone;continue_button;15747;;;;;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
79;1642524341954;18/01/2022 16:45:41;1642524341912;2;18/01/2022 18:45:41;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;3;Screen 2;Zone3;response_button_image;7418;;;SAM_1.6.PNG;1;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
80;1642524344268;18/01/2022 16:45:44;1642524344215;2;18/01/2022 18:45:44;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;4;Screen 3;Zone14;response_button_image;2273;;;SAM_2.3.PNG;1;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
81;1642524387172;18/01/2022 16:46:27;1642524386923;2;18/01/2022 18:46:26;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;5;Screen 4;Zone3;response_rating_scale_likert;42686;;;Epäluotettava;;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
82;1642524387252;18/01/2022 16:46:27;1642524386926;2;18/01/2022 18:46:26;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;5;Screen 4;Zone5;response_text_area;42686;;;Kyse kirjoittajan mielipiteestä. Kirjoittaja käsitteli asiaa yksipuolisesti.;;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
83;1642524387252;18/01/2022 16:46:27;1642524386926;2;18/01/2022 18:46:26;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;5;Screen 4;Zone6;continue_button;42686;;;;;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
84;1642524392645;18/01/2022 16:46:32;1642524392600;2;18/01/2022 18:46:32;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;6;Screen 5;Zone3;response_rating_scale_likert_active;5663;;;Vähän;1;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
85;1642524396050;18/01/2022 16:46:36;1642524395995;2;18/01/2022 18:46:35;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;7;Screen 6;Zone3;response_rating_scale_likert_active;3383.0000000000146;;;Ei vakuuttava;1;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
86;1642524402232;18/01/2022 16:46:42;1642524402186;2;18/01/2022 18:46:42;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;8;Screen 7;Zone3;response_rating_scale_likert_active;6178;;;Varmasti en;1;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
87;1642524405669;18/01/2022 16:46:45;1642524405371;2;18/01/2022 18:46:45;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;9;Screen 8;Zone3;response_rating_scale_likert_active;3172.0000000000146;;;Varmasti en;1;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
88;1642524408065;18/01/2022 16:46:48;1642524408005;2;18/01/2022 18:46:48;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;10;Screen 9;Zone3;response_rating_scale_likert_active;2620.0000000000146;;;Jokseenkin tuttu;1;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
89;1642524410190;18/01/2022 16:46:50;1642524410147;2;18/01/2022 18:46:50;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;11;Screen 10;Zone3;response_rating_scale_likert_active;2126.9999999999854;;;Hyvin kiinnostavana;1;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
90;1642524412402;18/01/2022 16:46:52;1642524412349;2;18/01/2022 18:46:52;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;12;Screen 11;Zone3;response_rating_scale_likert_active;2190;;;Jokseenkin uteliaasti;1;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
91;1642524414858;18/01/2022 16:46:54;1642524414819;2;18/01/2022 18:46:54;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;13;1;1;Screen 1;Zone2;continue_button;2455;;;;;0;1;0;;;;;;Finish;;;;;;
92;1642524414949;18/01/2022 16:46:54;1642524414822;2;18/01/2022 18:46:54;55551;24;task-zryk;;18601561;BLIND;5507405;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1352x811;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;96383;;;;;0;1;0;;;;;;;;;;;;
1;1642521955830;18/01/2022 16:05:55;1642521955600;2;18/01/2022 18:05:55;55551;24;task-zryk;;18602016;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;;
2;1642521968682;18/01/2022 16:06:08;1642521968488;2;18/01/2022 18:06:08;55551;24;task-zryk;;18602016;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;12833.799999713898;;;;;0;1;0;;;;;;Instructions;;;;;;
3;1642522016886;18/01/2022 16:06:56;1642522016701;2;18/01/2022 18:06:56;55551;24;task-zryk;;18602016;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;48203.7000002861;;;;;0;1;0;;;;;;Instructions;;;;;;
4;1642522022746;18/01/2022 16:07:02;1642522022545;2;18/01/2022 18:07:02;55551;24;task-zryk;;18602016;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;advancementZone;continue_button;5836.299999713898;;;;;0;1;0;;;;;;Instructions;;;;;;
5;1642522031438;18/01/2022 16:07:11;1642522031239;2;18/01/2022 18:07:11;55551;24;task-zryk;;18602016;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone2;response_rating_scale_likert_active;8681.10000038147;;;En osaa sanoa;1;0;1;0;;;;;;Initial_assessment;;Kuinka todennäköisesti tukisit tätä kansalaisaloitetta?;Varmasti en, Luultavasti en, En osaa sanoa, Luultavasti kyllä, Varmasti kyllä;;;
6;1642522036808;18/01/2022 16:07:16;1642522036610;2;18/01/2022 18:07:16;55551;24;task-zryk;;18602016;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;Zone2;response_rating_scale_likert_active;5349.700000286102;;;Hiukan tuttu;1;0;1;0;;;;;;Initial_assessment;;Kuinka tuttu tämä aihe on sinulle?;Ei ollenkaan tuttu, Hiukan tuttu, Jokseenkin tuttu, Hyvin tuttu, Erittäin tuttu;;;
7;1642522042445;18/01/2022 16:07:22;1642522042210;2;18/01/2022 18:07:22;55551;24;task-zryk;;18602016;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;Zone2;response_rating_scale_likert_active;5565.700000286102;;;Hiukan kiinnostava;1;0;1;0;;;;;;Initial_assessment;;Kuinka kiinnostava tämän kansalaisaloitteen aihe on mielestäsi?;Ei ollenkaan kiinnostava, Hiukan kiinnostava, Jokseenkin kiinnostava, Hyvin kiinnostava, Erittäin kiinnostava;;;
8;1642522045799;18/01/2022 16:07:25;1642522045626;2;18/01/2022 18:07:25;55551;24;task-zryk;;18602016;BLIND;5506382;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 95.0.4638.69;1280x800;1279x639;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;4;1;Screen 1;Zone2;response_rating_scale_likert_active;3367.800000190735;;;Hiukan uteliaasti;1;0;1;0;;;;;;Initial_assessment;;Kuinka uteliaasti suhtaudut tämän kansalaisaloitteen aiheeseen?;En ollenkaan uteliaasti, Hiukan uteliaasti, Jokseenkin uteliaasti, Hyvin uteliaasti, Erittäin uteliaasti;;;
